cricketer_id,cricket_team,player_name,bowling_style,batting_style,role,role_detail,class_band,base_price,country,ipl_team,ipl_type,player_status,ipl_active,t20_wc_active,odi_wc_active,wpl_active,wodi_wc_active,wt20_wc_active,champions_active
C101,Afghanistan,Hashmatullah Shahidi,—,Left,Batsman,Batsman,Stone,0,Afghanistan,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C102,Afghanistan,Fareed Ahmad,Left-arm fast-medium,Right,Bowler,Bowler,Stone,0,Afghanistan,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C103,Afghanistan,Noor Ahmad,Left-arm wrist spin,Right,Bowler,Bowler,Copper,40,Afghanistan,Chennai Super Kings,Overseas,Active,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C104,Afghanistan,Ikram Alikhil,—,Left,Wicket Keeper,Wicket Keeper,Stone,0,Afghanistan,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C105,Afghanistan,Sediqullah Atal,Right-arm offbreak,Left,Batsman,Batsman,Bronze,20,Afghanistan,Delhi Capitals,Overseas,Active,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C106,Afghanistan,Fazalhaq Farooqi,Left-arm fast-medium,Right,Bowler,Bowler,Bronze,20,Afghanistan,Rajasthan Royals,Overseas,Active,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C107,Afghanistan,Rahmanullah Gurbaz,—,Right,Wicket Keeper,Wicket Keeper,Bronze,20,Afghanistan,Kolkata Knight Riders,Overseas,Active,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C108,Afghanistan,Rashid Khan,Right-arm legbreak (googly),Right,All-rounder,All-rounder,Gold,80,Afghanistan,Gujarat Titans,Overseas,Active,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C109,Afghanistan,Nangialai Kharoti,Left-arm orthodox spin,Left,All-rounder,All-rounder,Stone,0,Afghanistan,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C110,Afghanistan,Mohammad Nabi,Right-arm offbreak,Right,All-rounder,All-rounder,Stone,0,Afghanistan,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C111,Afghanistan,Gulbadin Naib,Right-arm medium-fast,Right,All-rounder,All-rounder,Silver,60,Afghanistan,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C112,Afghanistan,Azmatullah Omarzai,Right-arm medium-fast,Right,All-rounder,All-rounder,Bronze,20,Afghanistan,Punjab Kings,Overseas,Active,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C113,Afghanistan,Rahmat Shah,Legbreak,Right,Batsman,Batsman,Silver,60,Afghanistan,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C114,Afghanistan,Ibrahim Zadran,Right-arm medium-fast,Right,Batsman,Batsman,Stone,0,Afghanistan,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C115,Afghanistan,Naveed Zadran,Left-arm fast-medium,Right,Bowler,Bowler,Stone,0,Afghanistan,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C116,Afghanistan,Mujeeb-ur-Rahman,Right-arm offbreak,Right,Bowler,Bowler,Bronze,20,Afghanistan,Mumbai Indians,Overseas,Retired,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C117,Afghanistan,Karim Janat,Right-arm medium-fast,Right,All-rounder,All-rounder,Bronze,20,Afghanistan,Gujarat Titans,Overseas,Retired,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C201,Australia,Steve Smith,Right-arm legbreak,Right,Batsman,Batsman,Stone,0,Australia,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C202,Australia,Sean Abbott,Right-arm medium-fast,Right,All-rounder,All-rounder,Stone,0,Australia,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C203,Australia,Alex Carey,—,Left,Wicket Keeper,Wicket Keeper,Silver,60,Australia,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C204,Australia,Ben Dwarshuis,Left-arm fast-medium,Left,Bowler,Bowler,Stone,0,Australia,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C205,Australia,Nathan Ellis,Right-arm fast-medium,Right,Bowler,Bowler,Bronze,20,Australia,Chennai Super Kings,Overseas,Active,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C206,Australia,Jake Fraser-McGurk,—,Right,Batsman,Batsman,Copper,40,Australia,Delhi Capitals,Overseas,Active,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C207,Australia,Aaron Hardie,Right-arm medium-fast,Right,All-rounder,All-rounder,Bronze,20,Australia,Punjab Kings,Overseas,Active,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C208,Australia,Travis Head,Right-arm offbreak,Left,Batsman,Batsman,Gold,80,Australia,Sunrisers Hyderabad,Overseas,Active,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C209,Australia,Josh Inglis,—,Right,Wicket Keeper,Wicket Keeper,Copper,40,Australia,Punjab Kings,Overseas,Active,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C210,Australia,Spencer Johnson,Left-arm fast,Left,Bowler,Bowler,Bronze,20,Australia,Kolkata Knight Riders,Overseas,Active,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C211,Australia,Marnus Labuschagne,Legbreak,Right,Batsman,Batsman,Stone,0,Australia,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C212,Australia,Glenn Maxwell,Right-arm offbreak,Right,All-rounder,All-rounder,Gold,80,Australia,Punjab Kings,Overseas,Active,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C213,Australia,Tanveer Sangha,Right-arm legbreak,Right,Bowler,Bowler,Silver,60,Australia,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C214,Australia,Matthew Short,Right-arm offbreak,Right,All-rounder,All-rounder,Stone,0,Australia,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C215,Australia,Adam Zampa,Right-arm legbreak,Right,Bowler,Bowler,Copper,40,Australia,Sunrisers Hyderabad,Overseas,Active,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C216,Australia,Pat Cummins,Right-arm fast,Right,All-rounder,All-rounder / Bowling,Platinum,100,Australia,Sunrisers Hyderabad,Overseas,Active,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C217,Australia,Josh Hazlewood,Right-arm fast-medium,Right,Bowler,Bowler,Gold,80,Australia,Royal Challengers Bengaluru,Overseas,Active,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C218,Australia,Mitchell Starc,Left-arm fast,Left,Bowler,Bowler,Gold,80,Australia,Delhi Capitals,Overseas,Retired,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C219,Australia,Marcus Stoinis,Right-arm fast-medium,Right,All-rounder,All-rounder,Gold,80,Australia,Punjab Kings,Overseas,Retired,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C220,Australia,Mitchell Marsh,Right-arm medium-fast,Right,All-rounder,All-rounder,Copper,40,Australia,Lucknow Super Giants,Overseas,Retired,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C221,Australia,Tim David,Right-arm offbreak,Right,Batsman,Batsman,Copper,40,Australia,Royal Challengers Bengaluru,Overseas,Retired,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C222,Australia,Xavier Bartlett,Right-arm fast-medium,Right,Bowler,Bowler / Fast,Bronze,20,Australia,Punjab Kings,Overseas,Retired,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C223,Australia,Mitch Owen,Right-arm medium-fast,Right,All-rounder,All-rounder,Bronze,20,Australia,Punjab Kings,Overseas,Retired,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C301,Bangladesh,Najmul Hossain Shanto,Right-arm offbreak,Left,Batsman,Batsman,Stone,0,Bangladesh,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C302,Bangladesh,Nasum Ahmed,Slow left-arm orthodox,Left,Bowler,Bowler,Stone,0,Bangladesh,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C303,Bangladesh,Taskin Ahmed,Right-arm fast,Left,Bowler,Bowler,Stone,0,Bangladesh,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C304,Bangladesh,Jaker Ali,—,Right,Wicket Keeper,Wicket Keeper,Stone,0,Bangladesh,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C305,Bangladesh,Parvez Hossain Emon,—,Left,Wicket Keeper,Wicket Keeper,Stone,0,Bangladesh,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C306,Bangladesh,Tanzid Hasan,—,Left,Batsman,Batsman,Stone,0,Bangladesh,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C307,Bangladesh,Rishad Hossain,Legbreak,Right,All-rounder,All-rounder,Stone,0,Bangladesh,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C308,Bangladesh,Towhid Hridoy,Right-arm offbreak,Right,Batsman,Batsman,Silver,60,Bangladesh,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C309,Bangladesh,Mahmudullah,Right-arm offbreak,Right,All-rounder,All-rounder,Stone,0,Bangladesh,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C310,Bangladesh,Mehidy Hasan Miraz,Right-arm offbreak,Right,All-rounder,All-rounder,Silver,60,Bangladesh,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C311,Bangladesh,Mushfiqur Rahim,—,Right,Wicket Keeper,Wicket Keeper,Silver,60,Bangladesh,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C312,Bangladesh,Mustafizur Rahman,Left-arm fast-medium,Left,Bowler,Bowler,Bronze,20,Bangladesh,Delhi Capitals,Overseas,Active,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C313,Bangladesh,Nahid Rana,Right-arm fast,Right,Bowler,Bowler,Stone,0,Bangladesh,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C314,Bangladesh,Tanzim Hasan Sakib,Right-arm medium-fast,Right,Bowler,Bowler,Stone,0,Bangladesh,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C315,Bangladesh,Soumya Sarkar,Right-arm medium,Left,All-rounder,All-rounder,Silver,60,Bangladesh,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C401,England,Jos Buttler,—,Right,Wicket Keeper,Wicket Keeper / Batsman,Gold,80,England,Gujarat Titans,Overseas,Active,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C402,England,Jofra Archer,Right-arm fast,Right,Bowler,Bowler,Gold,80,England,Rajasthan Royals,Overseas,Active,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C403,England,Gus Atkinson,Right-arm fast,Right,Bowler,Bowler,Stone,0,England,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C404,England,Tom Banton,—,Right,Batsman,Batsman,Stone,0,England,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C405,England,Harry Brook,Right-arm medium,Right,Batsman,Batsman,Stone,0,England,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C406,England,Brydon Carse,Right-arm fast-medium,Right,All-rounder,All-rounder,Stone,0,England,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C407,England,Ben Duckett,—,Left,Batsman,Batsman,Silver,60,England,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C408,England,Liam Livingstone,Right-arm legbreak / offbreak,Right,All-rounder,All-rounder,Copper,40,England,Royal Challengers Bengaluru,Overseas,Active,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C409,England,Saqib Mahmood,Right-arm fast-medium,Right,Bowler,Bowler,Stone,0,England,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C410,England,Jamie Overton,Right-arm fast,Right,All-rounder,All-rounder,Bronze,20,England,Chennai Super Kings,Overseas,Active,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C411,England,Adil Rashid,Right-arm legbreak,Right,Bowler,Bowler,Stone,0,England,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C412,England,Joe Root,Right-arm offbreak,Right,Batsman,Batsman,Stone,0,England,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C413,England,Phil Salt,—,Right,Wicket Keeper,Wicket Keeper / Batsman,Gold,80,England,Royal Challengers Bengaluru,Overseas,Active,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C414,England,Jamie Smith,—,Right,Wicket Keeper,Wicket Keeper / Batsman,Stone,0,England,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C415,England,Mark Wood,Right-arm fast,Right,Bowler,Bowler,Stone,0,England,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C416,England,Will Jacks,Right-arm off-break,Right,All-rounder,All-rounder / Batting,Copper,40,England,Mumbai Indians,Overseas,Active,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C417,England,Jacob Bethell,Left-arm orthodox spin,Left,All-rounder,All-rounder,Bronze,20,England,Royal Challengers Bengaluru,Overseas,Active,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C418,England,Sam Curran,Left-arm medium-fast,Left,All-rounder,All-rounder / Bowling,Copper,40,England,Chennai Super Kings,Overseas,Retired,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C419,England,Moeen Ali,Right-arm offbreak,Left,All-rounder,All-rounder,Bronze,20,England,Kolkata Knight Riders,Overseas,Retired,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C420,England,Reece Topley,Left-arm fast-medium,Right,Bowler,Bowler / Fast,Bronze,20,England,Mumbai Indians,Overseas,Retired,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C421,England,Jonny Bairstow,—,Right,Wicket Keeper,Wicket Keeper,Bronze,20,England,Mumbai Indians,Overseas,Retired,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C422,England,Richard Gleeson,Right-arm fast-medium,Right,Bowler,Bowler / Fast,Bronze,20,England,Mumbai Indians,Overseas,Retired,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C501,India,Rohit Sharma,Right-arm offbreak,Right,Batsman,Batsman,Gold,80,India,Mumbai Indians,Indian,Active,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C502,India,Shubman Gill,—,Right,Batsman,Batsman,Platinum,100,India,Gujarat Titans,Indian,Active,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C503,India,Varun Chakravarthy,Right-arm legbreak (mystery spin),Right,Bowler,Bowler,Stone,0,India,Non IPL Player,Indian,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C504,India,Shreyas Iyer,Right-arm legbreak,Right,Batsman,Batsman,Platinum,100,India,Punjab Kings,Indian,Active,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C505,India,Ravindra Jadeja,Left-arm orthodox,Left,All-rounder,All-rounder,Gold,80,India,Chennai Super Kings,Indian,Active,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C506,India,Virat Kohli,Right-arm medium,Right,Batsman,Batsman,Gold,80,India,Royal Challengers Bengaluru,Indian,Active,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C507,India,Hardik Pandya,Right-arm medium-fast,Right,All-rounder,All-rounder,Platinum,100,India,Mumbai Indians,Indian,Active,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C508,India,Rishabh Pant,—,Left,Wicket Keeper,Wicket Keeper / Batsman,Platinum,100,India,Lucknow Super Giants,Indian,Active,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C509,India,Axar Patel,Slow left-arm orthodox,Left,All-rounder,All-rounder,Platinum,100,India,Delhi Capitals,Indian,Active,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C510,India,KL Rahul,—,Right,Wicket Keeper,Wicket Keeper / Batsman,Gold,80,India,Delhi Capitals,Indian,Active,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C511,India,Harshit Rana,Right-arm fast,Right,Bowler,Bowler,Copper,40,India,Kolkata Knight Riders,Indian,Active,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C512,India,Mohammed Shami,Right-arm fast,Right,Bowler,Bowler,Stone,0,India,Non IPL Player,Indian,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C513,India,Arshdeep Singh,Left-arm medium-fast,Left,Bowler,Bowler,Gold,80,India,Punjab Kings,Indian,Active,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C514,India,Washington Sundar,Right-arm offbreak,Left,All-rounder,All-rounder,Copper,40,India,Gujarat Titans,Indian,Active,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C515,India,Kuldeep Yadav,Left-arm wrist spin,Left,Bowler,Bowler,Gold,80,India,Delhi Capitals,Indian,Active,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C516,India,Ruturaj Gaikwad,Right-arm offbreak,Right,Batsman,Batsman,Platinum,100,India,Chennai Super Kings,Indian,Retired,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C517,India,Sanju Samson,—,Right,Wicket Keeper,Wicket Keeper,Platinum,100,India,Rajasthan Royals,Indian,Retired,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C518,India,Rajat Patidar,—,Right,Batsman,Batsman,Gold,80,India,Royal Challengers Bengaluru,Indian,Retired,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C519,India,Ajinkya Rahane,—,Right,Batsman,Batsman,Gold,80,India,Kolkata Knight Riders,Indian,Retired,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C520,India,Venkatesh Iyer,Right-arm medium,Left,All-rounder,All-rounder,Gold,80,India,Kolkata Knight Riders,Indian,Retired,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C521,India,Yashasvi Jaiswal,Right-arm legbreak,Left,Batsman,Batsman,Gold,80,India,Rajasthan Royals,Indian,Retired,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C522,India,Jasprit Bumrah,Right-arm fast,Right,Bowler,Bowler,Gold,80,India,Mumbai Indians,Indian,Retired,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C523,India,Yuzvendra Chahal,Right-arm legbreak,Right,Bowler,Bowler,Gold,80,India,Punjab Kings,Indian,Retired,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C524,India,Suryakumar Yadav,Right-arm medium,Right,Batsman,Batsman,Gold,80,India,Mumbai Indians,Indian,Retired,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C525,India,Dhruv Jurel,—,Right,Wicket Keeper,Wicket Keeper,Copper,40,India,Rajasthan Royals,Indian,Retired,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C526,India,Abhishek Sharma,Slow left-arm orthodox,Left,All-rounder,All-rounder,Gold,80,India,Sunrisers Hyderabad,Indian,Retired,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C527,India,Shimron Hetmyer,Left-arm orthodox,Left,Batsman,Batsman,Gold,80,India,Rajasthan Royals,Indian,Retired,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
